record_type,enum_type,value,priority,sources,encodings,offsets
enum_value,ESynthLFOMode,Sync,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8888
enum_value,ESynthLFOPatchType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8a88
enum_value,ESynthLFOPatchType,PatchLFO1ToLFO2Frequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8788
enum_value,ESynthLFOPatchType,PatchLFO1ToLFO2Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf87b8
enum_value,ESynthLFOPatchType,PatchToFilterFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf86f0
enum_value,ESynthLFOPatchType,PatchToFilterQ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8718
enum_value,ESynthLFOPatchType,PatchToGain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8740
enum_value,ESynthLFOPatchType,PatchToNone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf88c8
enum_value,ESynthLFOPatchType,PatchToOscFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8760
enum_value,ESynthLFOPatchType,PatchToOscPan,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8810
enum_value,ESynthLFOPatchType,PatchToOscPulseWidth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf87e0
enum_value,ESynthLFOType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf85c0
enum_value,ESynthLFOType,DownSaw,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf85a8
enum_value,ESynthLFOType,Exponential,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf85e8
enum_value,ESynthLFOType,RandomSampleHold,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8608
enum_value,ESynthLFOType,Sine,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf86b0
enum_value,ESynthLFOType,Square,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8560
enum_value,ESynthLFOType,Triangle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8578
enum_value,ESynthLFOType,UpSaw,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8590
enum_value,ESynthModEnvBiasPatch,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8d10
enum_value,ESynthModEnvBiasPatch,PatchToFilterFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8cb8
enum_value,ESynthModEnvBiasPatch,PatchToFilterQ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8ce8
enum_value,ESynthModEnvBiasPatch,PatchToLFO1Freq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8d48
enum_value,ESynthModEnvBiasPatch,PatchToLFO1Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8c68
enum_value,ESynthModEnvBiasPatch,PatchToLFO2Freq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8d70
enum_value,ESynthModEnvBiasPatch,PatchToLFO2Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8c90
enum_value,ESynthModEnvBiasPatch,PatchToNone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf89a8
enum_value,ESynthModEnvBiasPatch,PatchToOscFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf89d0
enum_value,ESynthModEnvPatch,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8938
enum_value,ESynthModEnvPatch,PatchToFilterFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8b38
enum_value,ESynthModEnvPatch,PatchToFilterQ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8ac0
enum_value,ESynthModEnvPatch,PatchToLFO1Freq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8980
enum_value,ESynthModEnvPatch,PatchToLFO1Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8ae8
enum_value,ESynthModEnvPatch,PatchToLFO2Freq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8910
enum_value,ESynthModEnvPatch,PatchToLFO2Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8958
enum_value,ESynthModEnvPatch,PatchToNone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8a68
enum_value,ESynthModEnvPatch,PatchToOscFreq,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8b10
enum_value,ESynthSlateColorStyle,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfed30
enum_value,ESynthSlateColorStyle,Dark,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfed10
enum_value,ESynthSlateColorStyle,Light,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfee48
enum_value,ESynthSlateSizeType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfee68
enum_value,ESynthSlateSizeType,Large,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfedb0
enum_value,ESynthSlateSizeType,Medium,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfed90
enum_value,ESynthSlateSizeType,Small,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfedf8
enum_value,ESynthStereoDelayMode,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9328
enum_value,ESynthStereoDelayMode,Cross,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9478
enum_value,ESynthStereoDelayMode,Normal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9458
enum_value,ESynthStereoDelayMode,PingPong,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9308
enum_value,ETableViewMode,List,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02cdd0
enum_value,ETableViewMode,Tile,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02cc58
enum_value,ETableViewMode,Tree,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02cc70
enum_value,ETableViewMode,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02cc98
enum_value,ETapLineMode,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfce50
enum_value,ETapLineMode,Panning,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfdad0
enum_value,ETapLineMode,SendToChannel,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfdab0
enum_value,ETargetDataFilterSelf,TDFS_Any,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaacd68
enum_value,ETargetDataFilterSelf,TDFS_NoOthers,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaace10
enum_value,ETargetDataFilterSelf,TDFS_NoSelf,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaacde8
enum_value,ETargetDataFilterSelf,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaacdc8
enum_value,ETargetingAOEShape,Box,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0bfb0
enum_value,ETargetingAOEShape,Capsule,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0c048
enum_value,ETargetingAOEShape,Cylinder,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0bf90
enum_value,ETargetingAOEShape,SourceComponent,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0c020
enum_value,ETargetingAOEShape,Sphere,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0c068
enum_value,ETargetingTeamBehavior,ExactMatch,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23d028
enum_value,ETargetingTeamBehavior,FriendlyWith,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23d050
enum_value,ETargetingTeamBehavior,PrioritizeButIncludeAny,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23d078
enum_value,ETargetingTeamBehavior,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23d0c0
enum_value,ETargetingTraceType,Box,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0beb8
enum_value,ETargetingTraceType,Capsule,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0bed8
enum_value,ETargetingTraceType,Line,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0bdd0
enum_value,ETargetingTraceType,Sphere,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcb0bdb0
enum_value,ETaskResourceOverlapPolicy,RequestCancelAndStartAtEnd,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc4d210
enum_value,ETaskResourceOverlapPolicy,RequestCancelAndStartOnTop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc4d290
enum_value,ETaskResourceOverlapPolicy,StartAtEnd,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc4d268
enum_value,ETaskResourceOverlapPolicy,StartOnTop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc4d300
enum_value,ETeamAttitude,Friendly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc78628
enum_value,ETeamAttitude,Hostile,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc785f8
enum_value,ETeamAttitude,Neutral,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc78610
enum_value,ETeamAttitude,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc785d0
enum_value,ETeamPingType,Attack,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c098
enum_value,ETeamPingType,Danger,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c0b0
enum_value,ETeamPingType,Follow,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c0c8
enum_value,ETeamPingType,FollowMe,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c0e0
enum_value,ETeamPingType,GoHere,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c0f8
enum_value,ETeamPingType,LootIt,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c068
enum_value,ETeamPingType,Rallypoint,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c038
enum_value,ETeamPingType,SmartPing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c148
enum_value,ETeamPingType,Tame,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c110
enum_value,ETeamPingType,Track,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c080
enum_value,ETeamPingType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02c000
enum_value,ETeleportType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4cc8c8
enum_value,ETeleportType,ResetPhysics,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4cc8f0
enum_value,ETeleportType,TeleportPhysics,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4cc8a8
enum_value,ETemperatureSeverityType,Bad,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb7138d0
enum_value,ETemperatureSeverityType,Critical,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb713880
enum_value,ETemperatureSeverityType,Good,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb7137f0
enum_value,ETemperatureSeverityType,NumSeverities,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb7138a8
enum_value,ETemperatureSeverityType,Serious,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb7138f0
enum_value,ETemperatureSeverityType,Unknown,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb7137c8
enum_value,ETemplateMeshOverrideType,Highlight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc0aec10
enum_value,ETemplateMeshOverrideType,Interim,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc0aebe8
enum_value,ETemplateMeshOverrideType,Placed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc0aebc0
enum_value,ETemplateMeshOverrideType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc0aeb80
enum_value,ETemplateSectionPropertyScaleType,FloatProperty,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd92f68
enum_value,ETemplateSectionPropertyScaleType,TransformPropertyLocationOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd93040
enum_value,ETemplateSectionPropertyScaleType,TransformPropertyRotationOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd92ff0
enum_value,ETemporalInputResourceName,Albedo,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc27648
enum_value,ETemporalInputResourceName,Color,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc27878
enum_value,ETemporalInputResourceName,Flow,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc27698
enum_value,ETemporalInputResourceName,Normal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc27670
enum_value,ETemporalInputResourceName,Output,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc276c0
enum_value,ETemporalOutputResourceName,Output,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc27740
enum_value,ETestInstanceDataObjectDirection,East,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae216f8
enum_value,ETestInstanceDataObjectDirection,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae215d8
enum_value,ETestInstanceDataObjectDirection,North,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae215b0
enum_value,ETestInstanceDataObjectDirection,South,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae216d0
enum_value,ETestInstanceDataObjectDirection,West,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae216a8
enum_value,ETestInstanceDataObjectDirectionAlternate,Down,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21720
enum_value,ETestInstanceDataObjectDirectionAlternate,East,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21870
enum_value,ETestInstanceDataObjectDirectionAlternate,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21780
enum_value,ETestInstanceDataObjectDirectionAlternate,North,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae218a0
enum_value,ETestInstanceDataObjectDirectionAlternate,South,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21838
enum_value,ETestInstanceDataObjectDirectionAlternate,Up,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21750
enum_value,ETestInstanceDataObjectDirectionAlternate,West,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21808
enum_value,ETestInstanceDataObjectFruit,Apple,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21200
enum_value,ETestInstanceDataObjectFruit,Banana,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae211d8
enum_value,ETestInstanceDataObjectFruit,Lemon,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae211b0
enum_value,ETestInstanceDataObjectFruit,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21228
enum_value,ETestInstanceDataObjectFruit,Orange,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae212f0
enum_value,ETestInstanceDataObjectFruitAlternate,Apple,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae213a8
enum_value,ETestInstanceDataObjectFruitAlternate,Cherry,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21378
enum_value,ETestInstanceDataObjectFruitAlternate,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21250
enum_value,ETestInstanceDataObjectFruitAlternate,Orange,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21348
enum_value,ETestInstanceDataObjectFruitAlternate,Pear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21318
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,Apple,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae213d8
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,Cherry,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21578
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21410
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,Orange,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21540
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,Pear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21508
enum_value,ETestInstanceDataObjectFruitAlternateNamespace,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21648
enum_value,ETestInstanceDataObjectFullFlags,Flag0,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae218d8
enum_value,ETestInstanceDataObjectFullFlags,Flag1,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21a20
enum_value,ETestInstanceDataObjectFullFlags,Flag2,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae219f8
enum_value,ETestInstanceDataObjectFullFlags,Flag4,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae219d0
enum_value,ETestInstanceDataObjectFullFlags,Flag5,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae219a8
enum_value,ETestInstanceDataObjectFullFlags,Flag6,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21ad0
enum_value,ETestInstanceDataObjectFullFlags,Flag7,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21aa8
enum_value,ETestInstanceDataObjectFullFlags,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21900
enum_value,ETestInstanceDataObjectGrain,Barley,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20d40
enum_value,ETestInstanceDataObjectGrain,Corn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20d18
enum_value,ETestInstanceDataObjectGrain,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20d68
enum_value,ETestInstanceDataObjectGrain,Quinoa,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20cf0
enum_value,ETestInstanceDataObjectGrain,Rice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20e00
enum_value,ETestInstanceDataObjectGrain,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20d90
enum_value,ETestInstanceDataObjectGrain,Wheat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20dd8
enum_value,ETestInstanceDataObjectGrainAlternate,Corn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20e58
enum_value,ETestInstanceDataObjectGrainAlternate,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20e88
enum_value,ETestInstanceDataObjectGrainAlternate,Rice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20e28
enum_value,ETestInstanceDataObjectGrainAlternate,Rye,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20f98
enum_value,ETestInstanceDataObjectGrainAlternate,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20f10
enum_value,ETestInstanceDataObjectGrainAlternate,Wheat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20f68
enum_value,ETestInstanceDataObjectGrainAlternateEnumClass,Corn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21000
enum_value,ETestInstanceDataObjectGrainAlternateEnumClass,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21038
enum_value,ETestInstanceDataObjectGrainAlternateEnumClass,Rice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae20fc8
enum_value,ETestInstanceDataObjectGrainAlternateEnumClass,Rye,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21178
enum_value,ETestInstanceDataObjectGrainAlternateEnumClass,Wheat,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae21140
enum_value,ETexelDensityToolMode,ApplyToIslands,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc491420
enum_value,ETexelDensityToolMode,ApplyToWhole,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc491448
enum_value,ETexelDensityToolMode,Normalize,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc491470
enum_value,ETextCommit,Default,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb004ca8
enum_value,ETextCommit,OnCleared,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb004dc0
enum_value,ETextCommit,OnEnter,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb004c58
enum_value,ETextCommit,OnUserMovedFocus,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb004c70
enum_value,ETextCommit,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb004d90
enum_value,ETextFlowDirection,Auto,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041e78
enum_value,ETextFlowDirection,Culture,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041f18
enum_value,ETextFlowDirection,LeftToRight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041ee0
enum_value,ETextFlowDirection,RightToLeft,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041ec0
enum_value,ETextGender,Feminine,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb50ef98
enum_value,ETextGender,Masculine,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb50efe0
enum_value,ETextGender,Neuter,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb50efb0
enum_value,ETextJustify,Center,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041f50
enum_value,ETextJustify,InvariantLeft,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041f88
enum_value,ETextJustify,InvariantRight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041f68
enum_value,ETextJustify,Left,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041df8
enum_value,ETextJustify,Right,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041f38
enum_value,ETextJustify,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041fa8
enum_value,ETextKeyOperation,Contain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc76aa8
enum_value,ETextKeyOperation,Equal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc76ae8
enum_value,ETextKeyOperation,NotContain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc76a88
enum_value,ETextKeyOperation,NotEqual,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc76ac8
enum_value,ETextKeyOperation,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc76c30
enum_value,ETextOverflowPolicy,Clip,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb012820
enum_value,ETextOverflowPolicy,Ellipsis,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb012800
enum_value,ETextOverflowPolicy,MiddleEllipsis,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0127b0
enum_value,ETextOverflowPolicy,MultilineEllipsis,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0127d8
enum_value,ETextShapingMethod,Auto,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb00ab58
enum_value,ETextShapingMethod,FullShaping,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb00af00
enum_value,ETextShapingMethod,KerningOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb00aee0
enum_value,ETextTransformPolicy,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb012b08
enum_value,ETextTransformPolicy,ToLower,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb012ae8
enum_value,ETextTransformPolicy,ToUpper,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb012ac8
enum_value,ETextWrappingPolicy,AllowPerCharacterWrapping,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041e48
enum_value,ETextWrappingPolicy,DefaultWrapping,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb041fd0
enum_value,ETextureAvailability,CPU,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb659b38
enum_value,ETextureAvailability,GPU,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb659b58
enum_value,ETextureChromaticAdaptationMethod,TCAM_Bradford,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65abd0
enum_value,ETextureChromaticAdaptationMethod,TCAM_CAT02,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65aba0
enum_value,ETextureChromaticAdaptationMethod,TCAM_MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65ab70
enum_value,ETextureChromaticAdaptationMethod,TCAM_None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65ac08
enum_value,ETextureClass,Array,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a518
enum_value,ETextureClass,Cube,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a530
enum_value,ETextureClass,CubeArray,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a4f8
enum_value,ETextureClass,Invalid,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a560
enum_value,ETextureClass,Other2DNoSource,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a800
enum_value,ETextureClass,OtherUnknown,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a7e0
enum_value,ETextureClass,RenderTarget,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a820
enum_value,ETextureClass,TwoD,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a548
enum_value,ETextureClass,TwoDDynamic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a840
enum_value,ETextureClass,Volume,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb65a860
enum_value,ETextureCollectionMemberType,Max,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb57fb20
enum_value,ETextureCollectionMemberType,Texture2D,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb57fba8
enum_value,ETextureCollectionMemberType,Texture2DArray,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb57fb48
enum_value,ETextureCollectionMemberType,TextureCube,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb57fbd0
enum_value,ETextureCollectionMemberType,TextureCubeArray,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb57fb78
